"PlotPlant_ID"	"Observation_ID"	"AcTaxon"	"Genus"	"specific_epithet"	"subsp"	"var"	"Module"	"Submodule"	"Habit"	"Field"	"f1"	"f2"	"f3"	"Shrub"	"s1"	"s2"	"s3"	"Subcanopy"	"scf"	"scs1"	"scs2"	"scs3"	"sct1"	"sct2"	"sct3"	"Tree"	"tf"	"ts1"	"ts2"	"ts3"	"t1"	"t2"	"t3"	"t4"	"diam10cmCount"	"hourstamp"	"Transect_Position"	"BA"	"Biomass"	"Fmin"	"Fmax"	"Smin"	"Smax"	"SCmin"	"SCmax"	"Tmin"	"Tmax"	"Original_Field"	"Original_Shrub"	"Original_Subcanopy"	"Original_Tree"	"Dmin"	"Dmax"	"Hmin"	"Hmax"
"GRR.GJS.2016.51.AllAll.Epilobium.ciliatum.."	"GRR.GJS.2016.51"	"Epilobium ciliatum"	"Epilobium"	"ciliatum"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.23	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Fraxinus.pennsylvanica.."	"GRR.GJS.2016.51"	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"			"All"	"All"	"TBD2"	0.00	0	0	0	2.60	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.21	0.00	0.00	0.00									0.00	2.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Impatiens.capensis.."	"GRR.GJS.2016.51"	"Impatiens capensis"	"Impatiens"	"capensis"			"All"	"All"	"HF1"	2.60	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.21	0.00	0.00	0.00									2.00	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Laportea.canadensis.."	"GRR.GJS.2016.51"	"Laportea canadensis"	"Laportea"	"canadensis"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.24	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Lindera.benzoin.."	"GRR.GJS.2016.51"	"Lindera benzoin"	"Lindera"	"benzoin"			"All"	"All"	"SBD2"	0.00	0	0	0	0.30	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.24	0.00	0.00	0.00									0.00	0.20	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Parthenocissus.quinquefolia.."	"GRR.GJS.2016.51"	"Parthenocissus quinquefolia"	"Parthenocissus"	"quinquefolia"			"All"	"All"	"LBD"	1.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.22	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Persicaria.virginiana.."	"GRR.GJS.2016.51"	"Persicaria virginiana"	"Persicaria"	"virginiana"			"All"	"All"	"HF2"	6.40	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.21	0.00	0.00	0.00									5.00	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Pilea.pumila.."	"GRR.GJS.2016.51"	"Pilea pumila"	"Pilea"	"pumila"			"All"	"All"	"HF1"	1.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.22	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Polystichum.acrostichoides.."	"GRR.GJS.2016.51"	"Polystichum acrostichoides"	"Polystichum"	"acrostichoides"			"All"	"All"	"HFE"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.24	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Sambucus.racemosa.."	"GRR.GJS.2016.51"	"Sambucus racemosa"	"Sambucus"	"racemosa"			"All"	"All"	"SBD2"	0.00	0	0	0	1.30	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.21	0.00	0.00	0.00									0.00	1.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Solanum.dulcamara.."	"GRR.GJS.2016.51"	"Solanum dulcamara"	"Solanum"	"dulcamara"			"All"	"All"	"LBD"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.23	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Symphyotrichum.lateriflorum.."	"GRR.GJS.2016.51"	"Symphyotrichum lateriflorum"	"Symphyotrichum"	"lateriflorum"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.25	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Tilia.americana.."	"GRR.GJS.2016.51"	"Tilia americana"	"Tilia"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	1.30	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.25	0.00	0.00	0.00									0.00	1.00	0.00	0.00				
"GRR.GJS.2016.51.AllAll.Ulmus.americana.."	"GRR.GJS.2016.51"	"Ulmus americana"	"Ulmus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	13.70	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.21	0.00	1.00	0.00									0.00	0.00	5.00	0.00				
"GRR.GJS.2016.52.AllAll.Cephalanthus.occidentalis.."	"GRR.GJS.2016.52"	"Cephalanthus occidentalis"	"Cephalanthus"	"occidentalis"			"All"	"All"	"SBD2"	0.00	0	0	0	94.60	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.42	0.00	0.00	0.00									0.00	95.00	0.00	0.00				
"GRR.GJS.2016.52.AllAll.Glyceria.striata.."	"GRR.GJS.2016.52"	"Glyceria striata"	"Glyceria"	"striata"			"All"	"All"	"HGC2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.42	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.52.AllAll.Leersia.virginica.."	"GRR.GJS.2016.52"	"Leersia virginica"	"Leersia"	"virginica"			"All"	"All"	"HGC2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.42	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.52.AllAll.Pilea.pumila.."	"GRR.GJS.2016.52"	"Pilea pumila"	"Pilea"	"pumila"			"All"	"All"	"HF1"	4.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.42	0.00	0.00	0.00									5.00	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Acer.rubrum.."	"GRR.GJS.2016.53"	"Acer rubrum"	"Acer"	"rubrum"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	6.50	0	0	0	0	0	0	0	0		2016111015.47	0.00	1.00	0.00									0.00	0.00	0.00	5.00				
"GRR.GJS.2016.53.AllAll.Acer.saccharum.."	"GRR.GJS.2016.53"	"Acer saccharum"	"Acer"	"saccharum"			"All"	"All"	"TBD2"	25.80	0	0	0	0.00	0	0	0	48.80	0	0	0	0	0	0	0	69.90	0	0	0	0	0	0	0	0		2016111015.47	0.00	6.00	0.00									20.00	0.00	40.00	60.00				
"GRR.GJS.2016.53.AllAll.Allium.tricoccum.."	"GRR.GJS.2016.53"	"Allium tricoccum"	"Allium"	"tricoccum"			"All"	"All"	"HF2"	6.60	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.49	0.00	0.00	0.00									5.00	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Athyrium.angustum.."	"GRR.GJS.2016.53"	"Athyrium angustum"	"Athyrium"	"angustum"			"All"	"All"	"HFE"	1.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Brachyelytrum.erectum.."	"GRR.GJS.2016.53"	"Brachyelytrum erectum"	"Brachyelytrum"	"erectum"			"All"	"All"	"HGC2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.49	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Carex..."	"GRR.GJS.2016.53"	"Carex"	"Carex"				"All"	"All"	"HGC"	13.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.48	0.00	0.00	0.00									10.00	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Carpinus.caroliniana.."	"GRR.GJS.2016.53"	"Carpinus caroliniana"	"Carpinus"	"caroliniana"			"All"	"All"	"TBD1"	0.30	0	0	0	2.70	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.20	2.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Carya.cordiformis.."	"GRR.GJS.2016.53"	"Carya cordiformis"	"Carya"	"cordiformis"			"All"	"All"	"TBD2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	6.50	0	0	0	0	0	0	0	0		2016111015.47	0.00	1.00	0.00									0.20	0.00	0.00	5.00				
"GRR.GJS.2016.53.AllAll.Cornus.alternifolia.."	"GRR.GJS.2016.53"	"Cornus alternifolia"	"Cornus"	"alternifolia"			"All"	"All"	"TBD1"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Fagus.grandifolia.."	"GRR.GJS.2016.53"	"Fagus grandifolia"	"Fagus"	"grandifolia"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	12.90	0	0	0	0	0	0	0	0		2016111015.47	0.00	2.00	0.00									0.00	0.00	0.00	10.00				
"GRR.GJS.2016.53.AllAll.Fraxinus.pennsylvanica.."	"GRR.GJS.2016.53"	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"			"All"	"All"	"TBD2"	0.00	0	0	0	2.70	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.49	0.00	0.00	0.00									0.00	2.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Hamamelis.virginiana.."	"GRR.GJS.2016.53"	"Hamamelis virginiana"	"Hamamelis"	"virginiana"			"All"	"All"	"TBD1"	0.00	0	0	0	1.30	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.47	0.00	0.00	0.00									0.00	1.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Ostrya.virginiana.."	"GRR.GJS.2016.53"	"Ostrya virginiana"	"Ostrya"	"virginiana"			"All"	"All"	"TBD1"	0.00	0	0	0	0.00	0	0	0	6.50	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.47	0.00	1.00	0.00									0.00	0.00	5.00	0.00				
"GRR.GJS.2016.53.AllAll.Parthenocissus.quinquefolia.."	"GRR.GJS.2016.53"	"Parthenocissus quinquefolia"	"Parthenocissus"	"quinquefolia"			"All"	"All"	"LBD"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.49	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Polystichum.acrostichoides.."	"GRR.GJS.2016.53"	"Polystichum acrostichoides"	"Polystichum"	"acrostichoides"			"All"	"All"	"HFE"	0.00	0	0	0	6.60	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.48	0.00	0.00	0.00									0.00	5.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Prunus.serotina.."	"GRR.GJS.2016.53"	"Prunus serotina"	"Prunus"	"serotina"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	6.50	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.00	0.00	5.00	0.00				
"GRR.GJS.2016.53.AllAll.Sambucus.racemosa.."	"GRR.GJS.2016.53"	"Sambucus racemosa"	"Sambucus"	"racemosa"			"All"	"All"	"SBD2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Sanguinaria.canadensis.."	"GRR.GJS.2016.53"	"Sanguinaria canadensis"	"Sanguinaria"	"canadensis"			"All"	"All"	"HF2"	1.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.49	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Tilia.americana.."	"GRR.GJS.2016.53"	"Tilia americana"	"Tilia"	"americana"			"All"	"All"	"TBD2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.53.AllAll.Ulmus.americana.."	"GRR.GJS.2016.53"	"Ulmus americana"	"Ulmus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	2.60	0	0	0	0	0	0	0	0		2016111015.47	0.00	1.00	0.00									0.00	0.00	0.00	2.00				
"GRR.GJS.2016.53.AllAll.Viola.sororia.."	"GRR.GJS.2016.53"	"Viola sororia"	"Viola"	"sororia"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111015.50	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.54.AllAll.Acer.saccharum.."	"GRR.GJS.2016.54"	"Acer saccharum"	"Acer"	"saccharum"			"All"	"All"	"TBD2"	0.30	0	0	0	6.40	0	0	0	80.20	0	0	0	0	0	0	0	32.60	0	0	0	0	0	0	0	0		2016111016.00	0.00	6.00	0.00									0.20	5.00	60.00	20.00				
"GRR.GJS.2016.54.AllAll.Arisaema.triphyllum.."	"GRR.GJS.2016.54"	"Arisaema triphyllum"	"Arisaema"	"triphyllum"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.00	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.54.AllAll.Carya.cordiformis.."	"GRR.GJS.2016.54"	"Carya cordiformis"	"Carya"	"cordiformis"			"All"	"All"	"TBD2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.01	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.54.AllAll.Euonymus.obovatus.."	"GRR.GJS.2016.54"	"Euonymus obovatus"	"Euonymus"	"obovatus"			"All"	"All"	"LBD"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.00	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.54.AllAll.Fagus.grandifolia.."	"GRR.GJS.2016.54"	"Fagus grandifolia"	"Fagus"	"grandifolia"			"All"	"All"	"TBD2"	1.30	0	0	0	1.30	0	0	0	8.70	0	0	0	0	0	0	0	80.20	0	0	0	0	0	0	0	0		2016111016.00	0.00	8.00	0.00									1.00	1.00	5.00	60.00				
"GRR.GJS.2016.54.AllAll.Fraxinus.pennsylvanica.."	"GRR.GJS.2016.54"	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.40	0	0	0	0	0	0	0	0		2016111016.01	0.00	0.00	0.00									0.00	0.00	0.00	0.20				
"GRR.GJS.2016.54.AllAll.Ostrya.virginiana.."	"GRR.GJS.2016.54"	"Ostrya virginiana"	"Ostrya"	"virginiana"			"All"	"All"	"TBD1"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	8.70	0	0	0	0	0	0	0	0		2016111016.00	0.00	0.00	0.00									0.00	0.00	0.00	5.00				
"GRR.GJS.2016.54.AllAll.Trillium.grandiflorum.."	"GRR.GJS.2016.54"	"Trillium grandiflorum"	"Trillium"	"grandiflorum"			"All"	"All"	"HF2"	0.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.00	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.54.AllAll.Ulmus.americana.."	"GRR.GJS.2016.54"	"Ulmus americana"	"Ulmus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	8.70	0	0	0	0	0	0	0	0		2016111016.00	0.00	0.00	0.00									0.00	0.00	0.00	5.00				
"GRR.GJS.2016.54.AllAll.Vitis.riparia.."	"GRR.GJS.2016.54"	"Vitis riparia"	"Vitis"	"riparia"			"All"	"All"	"LBD"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.40	0	0	0	0	0	0	0	0		2016111016.01	0.00	0.00	0.00									0.00	0.00	0.00	0.20				
"GRR.GJS.2016.55.AllAll.Acer.rubrum.."	"GRR.GJS.2016.55"	"Acer rubrum"	"Acer"	"rubrum"			"All"	"All"	"TBD2"	0.20	0	0	0	0.00	0	0	0	9.10	0	0	0	0	0	0	0	87.60	0	0	0	0	0	0	0	0		2016111016.06	0.00	18.00	0.00									0.20	0.00	10.00	90.00				
"GRR.GJS.2016.55.AllAll.Amelanchier.arborea.."	"GRR.GJS.2016.55"	"Amelanchier arborea"	"Amelanchier"	"arborea"			"All"	"All"	"TBD1"	0.00	0	0	0	0.90	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.26	0.00	0.00	0.00									0.00	1.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Betula.papyrifera.."	"GRR.GJS.2016.55"	"Betula papyrifera"	"Betula"	"papyrifera"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.20	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.31	0.00	0.00	0.00									0.00	0.00	0.20	0.00				
"GRR.GJS.2016.55.AllAll.Calamagrostis.canadensis.."	"GRR.GJS.2016.55"	"Calamagrostis canadensis"	"Calamagrostis"	"canadensis"			"All"	"All"	"HGC2"	18.60	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									20.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Carex.crinita.."	"GRR.GJS.2016.55"	"Carex crinita"	"Carex"	"crinita"			"All"	"All"	"HGC2"	4.60	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									5.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Carex.folliculata.."	"GRR.GJS.2016.55"	"Carex folliculata"	"Carex"	"folliculata"			"All"	"All"	"HGC2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Carex.intumescens.."	"GRR.GJS.2016.55"	"Carex intumescens"	"Carex"	"intumescens"			"All"	"All"	"HGC2"	9.30	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									10.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Chamaedaphne.calyculata.."	"GRR.GJS.2016.55"	"Chamaedaphne calyculata"	"Chamaedaphne"	"calyculata"			"All"	"All"	"SBE2"	0.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Climacium..."	"GRR.GJS.2016.55"	"Climacium"	"Climacium"				"All"	"All"	"NB"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.26	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Coptis.trifolia.."	"GRR.GJS.2016.55"	"Coptis trifolia"	"Coptis"	"trifolia"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.32	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Dryopteris.carthusiana.."	"GRR.GJS.2016.55"	"Dryopteris carthusiana"	"Dryopteris"	"carthusiana"			"All"	"All"	"HFE"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.31	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Fagus.grandifolia.."	"GRR.GJS.2016.55"	"Fagus grandifolia"	"Fagus"	"grandifolia"			"All"	"All"	"TBD2"	0.20	0	0	0	0.00	0	0	0	1.80	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.06	0.00	0.00	0.00									0.20	0.00	2.00	0.00				
"GRR.GJS.2016.55.AllAll.Fraxinus.pennsylvanica.."	"GRR.GJS.2016.55"	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"			"All"	"All"	"TBD2"	0.90	0	0	0	0.00	0	0	0	0.90	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.07	0.00	0.00	0.00									1.00	0.00	1.00	0.00				
"GRR.GJS.2016.55.AllAll.Gaultheria.procumbens.."	"GRR.GJS.2016.55"	"Gaultheria procumbens"	"Gaultheria"	"procumbens"			"All"	"All"	"SBE1"	0.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.08	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Gaylussacia.baccata.."	"GRR.GJS.2016.55"	"Gaylussacia baccata"	"Gaylussacia"	"baccata"			"All"	"All"	"SBD2"	0.00	0	0	0	0.90	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.07	0.00	0.00	0.00									0.00	1.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Goodyera.repens.."	"GRR.GJS.2016.55"	"Goodyera repens"	"Goodyera"	"repens"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.09	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Ilex.verticillata.."	"GRR.GJS.2016.55"	"Ilex verticillata"	"Ilex"	"verticillata"			"All"	"All"	"TBD1"	0.20	0	0	0	0.90	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.07	0.00	0.00	0.00									0.20	1.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Iris.versicolor.."	"GRR.GJS.2016.55"	"Iris versicolor"	"Iris"	"versicolor"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.32	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Lycopus.uniflorus.."	"GRR.GJS.2016.55"	"Lycopus uniflorus"	"Lycopus"	"uniflorus"			"All"	"All"	"HF2"	0.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.09	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Maianthemum.canadense.."	"GRR.GJS.2016.55"	"Maianthemum canadense"	"Maianthemum"	"canadense"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.09	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Mitchella.repens.."	"GRR.GJS.2016.55"	"Mitchella repens"	"Mitchella"	"repens"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.32	0.00	0.00	0.00									0.20	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Onoclea.sensibilis.."	"GRR.GJS.2016.55"	"Onoclea sensibilis"	"Onoclea"	"sensibilis"			"All"	"All"	"HFE"	0.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.27	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Osmunda.spectabilis.."	"GRR.GJS.2016.55"	"Osmunda spectabilis"	"Osmunda"	"spectabilis"			"All"	"All"	"HFE"	0.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.31	0.00	0.00	0.00									1.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Phalaris.arundinacea.."	"GRR.GJS.2016.55"	"Phalaris arundinacea"	"Phalaris"	"arundinacea"			"All"	"All"	"HGC2"	1.90	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.09	0.00	0.00	0.00									2.00	0.00	0.00	0.00				
"GRR.GJS.2016.55.AllAll.Pinus.strobus.."	"GRR.GJS.2016.55"	"Pinus strobus"	"Pinus"	"strobus"			"All"	"All"	"TNE2"	0.20	0	0	0	0.20	0	0	0	4.50	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2016111016.07	0.00	0.00	0.00									0.20	0.20	5.00	0.00				
